State or Country,Region,Housing Category,Post ID,Repost of (Post ID),Title,URL,Date Posted,Time Posted,Price,Location,Post has Image,Post has Geotag,Bedrooms,Area
alabama,auburn,apts & housing for rent,7119724547,None,"2 Gated Communities, 3 Swimming Pools, High Ceilings",https://auburn.craigslist.org/apa/d/valley-2-gated-communities-3-swimming/7119724547.html,2020-05-12,15:06,$885,None,True,None,2,1118ft2
alabama,auburn,apts & housing for rent,7123000847,None,"2 Gated Communities, Dishwasher, Washer & Dryer Connections",https://auburn.craigslist.org/apa/d/valley-2-gated-communities-dishwasher/7123000847.html,2020-05-12,14:57,$755,None,True,None,1,760ft2
alabama,auburn,apts & housing for rent,7123002113,None,"Business Center, Air Conditioning, Private Balcony or Patio",https://auburn.craigslist.org/apa/d/valley-business-center-air-conditioning/7123002113.html,2020-05-12,14:54,$785,None,True,None,1,760ft2
alabama,auburn,apts & housing for rent,7122850670,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7122850670.html,2020-05-12,12:24,$590,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7122837818,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7122837818.html,2020-05-12,11:29,$485,Auburn,True,None,3,1260ft2
alabama,auburn,apts & housing for rent,7118554533,None,Get your new home for The Summer!,https://auburn.craigslist.org/apa/d/auburn-university-get-your-new-home-for/7118554533.html,2020-05-12,09:53,$1150,"Auburn, AL",True,None,2,1451ft2
alabama,auburn,apts & housing for rent,7120256009,None,A new HOME for the FALL!,https://auburn.craigslist.org/apa/d/auburn-new-home-for-the-fall/7120256009.html,2020-05-12,09:51,$925,"Auburn, AL",False,None,2,1451ft2
alabama,auburn,apts & housing for rent,7120642276,None,Place to Call Home!,https://auburn.craigslist.org/apa/d/auburn-place-to-call-home/7120642276.html,2020-05-12,09:51,$1020,"Auburn, AL",True,None,2,1451ft2
alabama,auburn,apts & housing for rent,7122803182,None,Fun in the Sun,https://auburn.craigslist.org/apa/d/auburn-fun-in-the-sun/7122803182.html,2020-05-12,09:50,$925,"Auburn, AL",False,None,2,1451ft2
alabama,auburn,apts & housing for rent,7111848178,None,"Granite Countertops, Close to Dog Park, Laundry Facility",https://auburn.craigslist.org/apa/d/valley-granite-countertops-close-to-dog/7111848178.html,2020-05-12,05:51,$815,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7111306187,None,"Garbage Disposal, Online Rental Payments, Gated Electronic Entrance",https://auburn.craigslist.org/apa/d/valley-garbage-disposal-online-rental/7111306187.html,2020-05-12,01:23,$790,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7119269209,None,"Refrigerator, Stainless-Steel Appliances, Air Conditioning",https://auburn.craigslist.org/apa/d/valley-refrigerator-stainless-steel/7119269209.html,2020-05-12,00:38,$815,None,True,None,2,None
alabama,auburn,apts & housing for rent,7109214050,None,"Gated Electronic Entrance, Business Center, Laundry Facility",https://auburn.craigslist.org/apa/d/valley-gated-electronic-entrance/7109214050.html,2020-05-11,21:14,$885,None,True,None,2,1118ft2
alabama,auburn,apts & housing for rent,7122500594,None,"Ceiling Fans, Walk-In Closets, Vaulted Ceilings",https://auburn.craigslist.org/apa/d/valley-ceiling-fans-walk-in-closets/7122500594.html,2020-05-11,16:59,$820,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7109587338,None,"Clubhouse, 3 Swimming Pools, Wood-Style Flooring",https://auburn.craigslist.org/apa/d/valley-clubhouse-3-swimming-pools-wood/7109587338.html,2020-05-11,16:53,$775,None,True,None,1,760ft2
alabama,auburn,apts & housing for rent,7122225053,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7122225053.html,2020-05-11,11:13,$625,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7114912416,None,3 bed 2 bath $899 * The Reserve at Opelika,https://auburn.craigslist.org/apa/d/opelika-3-bed-2-bath-899-the-reserve-at/7114912416.html,2020-05-11,10:14,$899,Opelika,True,None,3,1195ft2
alabama,auburn,apts & housing for rent,7122171702,None,"Garages Available, Refrigerator, High Ceilings",https://auburn.craigslist.org/apa/d/valley-garages-available-refrigerator/7122171702.html,2020-05-11,09:28,$1355,None,True,None,3,1423ft2
alabama,auburn,apts & housing for rent,7119240771,None,"Washer & Dryer Connections, Walk-In Closets, Clubhouse",https://auburn.craigslist.org/apa/d/valley-washer-dryer-connections-walk-in/7119240771.html,2020-05-11,08:58,$815,None,True,None,2,None
alabama,auburn,apts & housing for rent,7109042866,None,"Onsite Dog Park, Dishwasher, Gated Electronic Entrance",https://auburn.craigslist.org/apa/d/valley-onsite-dog-park-dishwasher-gated/7109042866.html,2020-05-11,05:33,$850,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7119632891,None,"Washer & Dryer Connections, Onsite Dog Park, 24-Hour Fitness Center",https://auburn.craigslist.org/apa/d/valley-washer-dryer-connections-onsite/7119632891.html,2020-05-11,02:39,$845,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7119783072,None,"Vaulted Ceilings, Private Balcony or Patio, Business Center",https://auburn.craigslist.org/apa/d/valley-vaulted-ceilings-private-balcony/7119783072.html,2020-05-10,21:03,$815,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7121942891,None,988 Birch Ct,https://auburn.craigslist.org/apa/d/opelika-988-birch-ct/7121942891.html,2020-05-10,16:26,$1350,None,True,None,3,1500ft2
alabama,auburn,apts & housing for rent,7106293159,None,"Tennis Court, Full Size Washer & Dryer in every unit, Disposal",https://auburn.craigslist.org/apa/d/auburn-university-tennis-court-full/7106293159.html,2020-05-08,19:15,$544,None,True,None,4,1523ft2
alabama,auburn,apts & housing for rent,7105671104,None,"Vaulted Ceilings, Clubhouse, Private Balcony or Patio",https://auburn.craigslist.org/apa/d/valley-vaulted-ceilings-clubhouse/7105671104.html,2020-05-08,18:53,$900,None,True,None,2,1118ft2
alabama,auburn,apts & housing for rent,7106251448,None,"Cable/Satellite, Courtyard with Fire Pit, Pets Allowed",https://auburn.craigslist.org/apa/d/auburn-university-cable-satellite/7106251448.html,2020-05-08,13:59,$504,None,True,None,4,1523ft2
alabama,auburn,apts & housing for rent,7105837428,None,"Disability Access, Full Size Washer & Dryer in every unit, Ceiling Fan",https://auburn.craigslist.org/apa/d/auburn-university-disability-access/7105837428.html,2020-05-08,11:40,$544,None,True,None,4,1523ft2
alabama,auburn,apts & housing for rent,7105671111,None,"Private Balcony or Patio, Garbage Disposal, Business Center",https://auburn.craigslist.org/apa/d/valley-private-balcony-or-patio-garbage/7105671111.html,2020-05-08,11:18,$975,None,True,None,2,1226ft2
alabama,auburn,apts & housing for rent,7120385363,None,"3 Swimming Pools, Online Rental Payments, Garages Available",https://auburn.craigslist.org/apa/d/valley-3-swimming-pools-online-rental/7120385363.html,2020-05-07,17:08,$1355,None,True,None,3,1423ft2
alabama,auburn,apts & housing for rent,7111782686,None,"3 Swimming Pools, Gated Electronic Entrance, Laundry Facility",https://auburn.craigslist.org/apa/d/valley-3-swimming-pools-gated/7111782686.html,2020-05-07,16:39,$815,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7109550328,None,"Hardwood Flooring, Walk-In Closets, Business Center",https://auburn.craigslist.org/apa/d/valley-hardwood-flooring-walk-in/7109550328.html,2020-05-07,13:35,$850,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7120182235,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7120182235.html,2020-05-07,11:49,$485,None,True,None,None,None
alabama,auburn,apts & housing for rent,7120181696,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7120181696.html,2020-05-07,11:48,$485,None,True,None,None,None
alabama,auburn,apts & housing for rent,7120182018,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7120182018.html,2020-05-07,11:39,$625,None,True,None,None,None
alabama,auburn,apts & housing for rent,7105470602,None,"Onsite Management, Close to Dog Park, 3 Swimming Pools",https://auburn.craigslist.org/apa/d/valley-onsite-management-close-to-dog/7105470602.html,2020-05-07,09:45,$940,None,True,None,2,1226ft2
alabama,auburn,apts & housing for rent,7104758770,None,"Gated Electronic Entrance, Laundry Facility, 3 Swimming Pools",https://auburn.craigslist.org/apa/d/valley-gated-electronic-entrance/7104758770.html,2020-05-06,17:35,$825,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7105314158,None,"Business Center, Water, Sewer and Trash, Cable/Satellite",https://auburn.craigslist.org/apa/d/auburn-university-business-center-water/7105314158.html,2020-05-06,16:16,$389,None,True,None,4,1523ft2
alabama,auburn,apts & housing for rent,7119694751,None,$990 - 3Br/2Ba Duplex in Northpointe Subdivision.,https://auburn.craigslist.org/apa/d/auburn-br-2ba-duplex-in-northpointe/7119694751.html,2020-05-06,13:29,$990,"Northpointe, Auburn, AL",True,None,3,1300ft2
alabama,auburn,apts & housing for rent,7119587257,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7119587257.html,2020-05-06,10:59,$485,None,True,None,None,None
alabama,auburn,apts & housing for rent,7119587032,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7119587032.html,2020-05-06,10:59,$625,None,True,None,None,None
alabama,auburn,apts & housing for rent,7119586856,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7119586856.html,2020-05-06,10:59,$590,None,True,None,None,None
alabama,auburn,apts & housing for rent,7119557898,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7119557898.html,2020-05-06,10:16,$590,None,True,None,None,None
alabama,auburn,apts & housing for rent,7119404275,None,Spacious Home,https://auburn.craigslist.org/apa/d/auburn-university-spacious-home/7119404275.html,2020-05-05,23:04,$910,"Auburn, AL",True,None,3,None
alabama,auburn,apts & housing for rent,7119179337,None,"24-Hour Fitness Center, Washer & Dryer Included , Refrigerator",https://auburn.craigslist.org/apa/d/valley-24-hour-fitness-center-washer/7119179337.html,2020-05-05,15:11,$845,None,True,None,2,None
alabama,auburn,apts & housing for rent,7111010488,None,"Refrigerator, 2 Gated Communities, Recycling Center",https://auburn.craigslist.org/apa/d/valley-refrigerator-2-gated-communities/7111010488.html,2020-05-05,15:05,$890,None,True,None,2,1118ft2
alabama,auburn,apts & housing for rent,7119182486,None,"Private Balcony or Patio, Online Rental Payments, Clubhouse",https://auburn.craigslist.org/apa/d/valley-private-balcony-or-patio-online/7119182486.html,2020-05-05,15:03,$1355,None,True,None,3,None
alabama,auburn,apts & housing for rent,7119180147,None,"Clubhouse, Laundry Facility, Dishwasher",https://auburn.craigslist.org/apa/d/valley-clubhouse-laundry-facility/7119180147.html,2020-05-05,15:01,$990,None,True,None,3,None
alabama,auburn,apts & housing for rent,7119182532,None,"Hardwood Flooring, Recycling Center, 24-Hour Fitness Center",https://auburn.craigslist.org/apa/d/valley-hardwood-flooring-recycling/7119182532.html,2020-05-05,14:52,$920,None,True,None,2,None
alabama,auburn,apts & housing for rent,7108545539,None,"Recycling Center, Onsite Dog Park, Dishwasher",https://auburn.craigslist.org/apa/d/valley-recycling-center-onsite-dog-park/7108545539.html,2020-05-05,08:50,$775,None,True,None,1,760ft2
alabama,auburn,apts & housing for rent,7118938543,None,"Recycling Center, Onsite Dog Park, Close to Dog Park",https://auburn.craigslist.org/apa/d/valley-recycling-center-onsite-dog-park/7118938543.html,2020-05-05,08:50,$845,None,True,None,2,None
alabama,auburn,apts & housing for rent,7105209491,None,"Onsite Management, Dishwasher, 2 Gated Communities",https://auburn.craigslist.org/apa/d/valley-onsite-management-dishwasher-2/7105209491.html,2020-05-05,08:18,$795,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7111146025,None,"Vaulted Ceilings, Stainless-Steel Appliances, Onsite Dog Park",https://auburn.craigslist.org/apa/d/valley-vaulted-ceilings-stainless-steel/7111146025.html,2020-05-05,07:43,$790,None,True,None,1,760ft2
alabama,auburn,apts & housing for rent,7118595119,None,Beautiful 3 Bedroom & 2 New Remodel home For Rent,https://auburn.craigslist.org/apa/d/auburn-beautiful-3-bedroom-2-new/7118595119.html,2020-05-04,16:10,$640,auburn,False,None,2,None
alabama,auburn,apts & housing for rent,7118605522,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7118605522.html,2020-05-04,15:38,$485,None,True,None,3,1260ft2
alabama,auburn,apts & housing for rent,7118571678,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7118571678.html,2020-05-04,14:02,$590,None,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7118571456,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7118571456.html,2020-05-04,13:51,$625,None,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7116273772,None,"Washer & Dryer Included , Clubhouse, Recycling Center",https://auburn.craigslist.org/apa/d/valley-washer-dryer-included-clubhouse/7116273772.html,2020-05-04,11:05,$795,None,True,None,1,760ft2
alabama,auburn,apts & housing for rent,7112693025,None,"Laundry Facility, Hardwood Flooring, Air Conditioning",https://auburn.craigslist.org/apa/d/laundry-facility-hardwood-flooring-air/7112693025.html,2020-05-04,03:09,$790,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7109122249,None,"Wood-Style Flooring, Recycling Center, Onsite Dog Park",https://auburn.craigslist.org/apa/d/valley-wood-style-flooring-recycling/7109122249.html,2020-05-03,20:20,$725,None,True,None,1,760ft2
alabama,auburn,apts & housing for rent,7114680897,None,"Stainless-Steel Appliances, Close to Dog Park, Garbage Disposal",https://auburn.craigslist.org/apa/d/valley-stainless-steel-appliances-close/7114680897.html,2020-05-03,18:13,$1355,None,True,None,3,1423ft2
alabama,auburn,apts & housing for rent,7118158220,None,1 Bedroom 1 Bath Apartment with Privacy Fenced Backyard and Pati0,https://auburn.craigslist.org/apa/d/auburn-university-1-bedroom-1-bath/7118158220.html,2020-05-03,17:30,$910,"Auburn, AL",True,None,1,563ft2
alabama,auburn,apts & housing for rent,7102975781,None,"Disposal, Cable/Satellite, Night Patrol",https://auburn.craigslist.org/apa/d/auburn-university-disposal-cable/7102975781.html,2020-05-02,16:23,$544,None,True,None,4,1523ft2
alabama,auburn,apts & housing for rent,7102611468,None,"Walk-In Closets, Vaulted Ceilings, Garbage Disposal",https://auburn.craigslist.org/apa/d/valley-walk-in-closets-vaulted-ceilings/7102611468.html,2020-05-02,06:25,$725,None,True,None,1,760ft2
alabama,auburn,apts & housing for rent,7102428216,None,"Large Closets, Online Payments Available, Disposal",https://auburn.craigslist.org/apa/d/auburn-university-large-closets-online/7102428216.html,2020-05-02,01:45,$504,None,True,None,4,1523ft2
alabama,auburn,apts & housing for rent,7102926563,None,"Wheelchair Accessible, Club Discount, Internet Access: High Speed",https://auburn.craigslist.org/apa/d/auburn-university-wheelchair-accessible/7102926563.html,2020-05-01,21:28,$504,None,True,None,4,1523ft2
alabama,auburn,apts & housing for rent,7102364109,None,"Washer & Dryer Connections, Garages Available, Dishwasher",https://auburn.craigslist.org/apa/d/valley-washer-dryer-connections-garages/7102364109.html,2020-05-01,15:41,$890,None,True,None,2,1118ft2
alabama,auburn,apts & housing for rent,7111858571,None,"Available May 1, 2020",https://auburn.craigslist.org/apa/d/auburn-available-may/7111858571.html,2020-05-01,14:28,$1250,Cary Woods/Sanders St,True,None,3,None
alabama,auburn,apts & housing for rent,7102118378,None,"Handrails, Disability Access, Pool",https://auburn.craigslist.org/apa/d/auburn-university-handrails-disability/7102118378.html,2020-05-01,09:51,$609,None,True,None,2,776ft2
alabama,auburn,apts & housing for rent,7105671125,None,"Air Conditioning, Online Rental Payments, Private Balcony or Patio",https://auburn.craigslist.org/apa/d/valley-air-conditioning-online-rental/7105671125.html,2020-05-01,08:01,$1055,None,True,None,3,1330ft2
alabama,auburn,apts & housing for rent,7104917414,None,"1, 2, 3 Bedrooms Ready  and Waiting for You!",https://auburn.craigslist.org/apa/d/auburn-bedrooms-ready-and-waiting-for/7104917414.html,2020-04-30,18:20,$890,Auburn Flats Apartments,False,None,1,630ft2
alabama,auburn,apts & housing for rent,7104939683,None,Beautiful apartment homes waiting for you!,https://auburn.craigslist.org/apa/d/auburn-beautiful-apartment-homes/7104939683.html,2020-04-30,18:19,$890,Auburn Flats,True,None,1,630ft2
alabama,auburn,apts & housing for rent,7102397980,None,"Wood-Style Flooring, Onsite Dog Park, Washer & Dryer Connections",https://auburn.craigslist.org/apa/d/valley-wood-style-flooring-onsite-dog/7102397980.html,2020-04-30,18:15,$825,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7116510233,None,May is the Month for You to Move! Check out our Rates,https://auburn.craigslist.org/apa/d/auburn-may-is-the-month-for-you-to-move/7116510233.html,2020-04-30,14:45,$825,Auburn,True,None,1,580ft2
alabama,auburn,apts & housing for rent,7102145210,None,"Private Balcony or Patio, Garbage Disposal, Vaulted Ceilings",https://auburn.craigslist.org/apa/d/valley-private-balcony-or-patio-garbage/7102145210.html,2020-04-30,13:51,$965,None,True,None,2,1226ft2
alabama,auburn,apts & housing for rent,7116433042,None,Reduced Rent with a 12 Month Lease,https://auburn.craigslist.org/apa/d/auburn-reduced-rent-with-12-month-lease/7116433042.html,2020-04-30,12:48,$880,Auburn,True,None,2,860ft2
alabama,auburn,apts & housing for rent,7116365530,None,When only the best will do!,https://auburn.craigslist.org/apa/d/auburn-when-only-the-best-will-do/7116365530.html,2020-04-30,11:10,$1150,"Auburn, AL",True,None,None,1451ft2
alabama,auburn,apts & housing for rent,7116364545,4898869130,Loft Apartment Downtown Auburn,https://auburn.craigslist.org/apa/d/auburn-university-loft-apartment/7116364545.html,2020-04-30,11:09,$1100,122 N. College Street,True,None,1,600ft2
alabama,auburn,apts & housing for rent,7109314124,6895175497,304 Tullahoma Dr - Great location House for Rent,https://auburn.craigslist.org/apa/d/auburn-304-tullahoma-dr-great-location/7109314124.html,2020-04-30,10:46,$900,"304 Tullahoma Drive, Auburn, AL",True,None,2,None
alabama,auburn,apts & housing for rent,7116327667,6910261071,Rooms for Rent for Upcoming School Year,https://auburn.craigslist.org/apa/d/auburn-rooms-for-rent-for-upcoming/7116327667.html,2020-04-30,10:11,$500,"Auburn, AL",True,None,2,None
alabama,auburn,apts & housing for rent,7115979166,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7115979166.html,2020-04-29,14:52,$625,None,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7115952771,None,"LOOK, LOOK, & LOOK",https://auburn.craigslist.org/apa/d/auburn-look-look-look/7115952771.html,2020-04-29,14:11,$1150,"Auburn, AL",True,None,2,1451ft2
alabama,auburn,apts & housing for rent,7115908657,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7115908657.html,2020-04-29,13:06,$485,None,True,None,3,1260ft2
alabama,auburn,apts & housing for rent,7115817896,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7115817896.html,2020-04-29,10:54,$590,None,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7115779911,None,"2BR/2BA (1,250 sq ft) SPECIAL PRICING",https://auburn.craigslist.org/apa/d/opelika-2br-2ba-1250-sq-ft-special/7115779911.html,2020-04-29,09:52,$1100,Opelika,True,None,2,1250ft2
alabama,auburn,apts & housing for rent,7115779646,None,"2BR/2BA (1,250 sq ft) SPECIAL PRICING",https://auburn.craigslist.org/apa/d/opelika-2br-2ba-1250-sq-ft-special/7115779646.html,2020-04-29,09:52,$1100,Opelika,True,None,2,1250ft2
alabama,auburn,apts & housing for rent,7101698208,None,"Granite Countertops, Playground, Laundry Facility",https://auburn.craigslist.org/apa/d/valley-granite-countertops-playground/7101698208.html,2020-04-29,08:01,$915,None,True,None,2,1118ft2
alabama,auburn,apts & housing for rent,7101444448,None,"Online Rental Payments, Garages Available, Playground",https://auburn.craigslist.org/apa/d/valley-online-rental-payments-garages/7101444448.html,2020-04-29,06:59,$825,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7115697333,None,LAKE LIFE ON LAKE WEDOWEE!!,https://auburn.craigslist.org/apa/d/wedowee-lake-life-on-lake-wedowee/7115697333.html,2020-04-29,05:58,$750,Wedowee,True,None,None,None
alabama,auburn,apts & housing for rent,7101051404,None,live Garret Woods,https://auburn.craigslist.org/apa/d/columbus-live-garret-woods/7101051404.html,2020-04-29,04:53,$554,None,True,None,1,641ft2
alabama,auburn,wanted: sublet & temp,7137097129,None,$757/mo 2B2B Sublease in Avalon Park - Auburn AL,https://auburn.craigslist.org/sbw/d/757-mo-2b2b-sublease-in-avalon-park/7137097129.html,2020-06-06,15:26,$0,Auburn,True,None,None,None
alabama,auburn,wanted: real estate,7136696745,None,I Want Your Mobile Home Park - 7394322,https://auburn.craigslist.org/rew/d/want-your-mobile-home-park/7136696745.html,2020-06-10,19:37,$0,None,True,None,None,None
alabama,auburn,wanted: real estate,7137159462,None,I Want Your Mobile Home Park - 9791883,https://auburn.craigslist.org/rew/d/want-your-mobile-home-park/7137159462.html,2020-06-10,19:35,$0,None,True,None,None,None
alabama,auburn,wanted: real estate,7130123619,None,Buy Mobile Homes,https://auburn.craigslist.org/rew/d/buy-mobile-homes/7130123619.html,2020-05-25,12:58,$0,None,False,None,None,None
